,Unnamed: 0,PLAYER,TEAM,AGE,DATE OF BIRTH,COUNTRY,WEIGHT,HEIGHT,POS,HANDED,DRAFTED,SLIDE CAND.,WAIVERS EXEMPT,ARB. ELIG,GP,G,A,P,P/GP,+/-,Sh,Sh%,TOI,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,W,L,SO,GAA,Sv%,GA60,xGA60,GSAx60,SIGNING TEAM,TYPE,EXTENSION,SIGNING DATE,SIGNING AGE,ARB. ELIG.1,ARB. REQ,CLAUSE,LENGTH,SIGNING,EXPIRY,EXP. YEAR,CAP HIT,CAP HIT %,AAV,SALARY,BASE SALARY,MINORS,S.BONUS,P.BONUS
167,17,Shea Theodore,VGK,24,"Aug. 3, 1995",Canada,195 lbs - 88 kg,"6'2"" - 188 cm",LD/RD,Left,26 - Round 1 - 2013 (ANA),,,,53,8,34,42,0.79,28,161,0.05,22:32,8.73,160,345,222,0.45,8.16,17.59,11.32,732,498,59.51,1370,915,59.96,1016,682,59.84,75.33,49.85,60.18,,,,,,,,,VGK,Standard (1-way),,"Sep. 25, 2018",22,,,,7,RFA,UFA,2025,"$5,200,000 ",6.50%,"$5,200,000 ","$5,200,000 ","$5,200,000 ","$5,200,000 ",$0 ,$0 
168,18,Tom Wilson,WSH,26,"Mar. 29, 1994",Canada,220 lbs - 100 kg,"6'4"" - 193 cm",RW,Right,16 - Round 1 - 2012 (WSH),,,,47,13,20,33,0.7,1,83,0.16,16:32,9.59,82,135,103,0.75,6.44,10.6,8.09,366,364,50.14,667,661,50.23,505,513,49.61,32.61,35.83,47.65,,,,,,,,,WSH,Standard (1-way),,"Jul. 27, 2018",24,✔,,M-NTC,6,RFA,UFA,2024,"$5,166,667 ",6.50%,"$5,166,667 ","$4,100,000 ","$2,100,000 ","$4,100,000 ","$2,000,000 ",$0 
169,19,Yanni Gourde,SEA,28,"Dec. 15, 1991",Canada,173 lbs - 78 kg,"5'9"" - 175 cm","C, LW, RW",Left,,,,,56,17,19,36,0.64,10,118,0.14,17:04,15.33,118,182,151,0.96,7.41,11.43,9.48,537,423,55.94,919,720,56.07,718,553,56.49,50.2,35.56,58.54,,,,,,,,,TBL,Standard (1-way),✔,"Nov. 2, 2018",27,,,NTC,6,UFA,UFA,2025,"$5,166,666 ",6.50%,"$5,166,666 ","$4,100,000 ","$4,100,000 ","$4,100,000 ",$0 ,$0 
170,20,Dmitry Orlov,CAR,28,"Jul. 23, 1991",Russia,208 lbs - 94 kg,"5'11"" - 180 cm",LD,Left,55 - Round 2 - 2009 (WSH),,,,51,8,14,22,0.43,16,83,0.1,19:48,3.41,82,158,114,0.21,4.96,9.56,6.9,504,452,52.72,907,825,52.37,701,641,52.24,42,37.52,52.82,,,,,,,,,WSH,Standard (1-way),✔,"Jun. 30, 2017",25,✔,,M-NTC,6,RFA,UFA,2023,"$5,100,000 ",6.80%,"$5,100,000 ","$4,500,000 ","$2,500,000 ","$4,500,000 ","$2,000,000 ",$0 
171,21,Pierre-Luc Dubois,LAK,22,"Jun. 24, 1998",Canada,218 lbs - 99 kg,"6'3"" - 191 cm",C,Left,3 - Round 1 - 2016 (CBJ),,,,46,9,12,21,0.46,-8,76,0.12,15:01,7.18,74,127,96,0.64,6.64,11.4,8.61,389,289,57.37,672,554,54.81,511,405,55.79,32.76,29.73,52.42,,,,,,,,,CBJ,Standard (1-way),,"Dec. 31, 2020",22,,,,2,RFA,RFA,2022,"$5,000,000 ",6.10%,"$5,000,000 ","$3,350,000 ","$3,350,000 ","$3,350,000 ",$0 ,$0 
172,22,Ryan Pulock,NYI,25,"Oct. 6, 1994",Canada,217 lbs - 98 kg,"6'2"" - 188 cm",RD,Right,15 - Round 1 - 2013 (NYI),,,,56,2,15,17,0.3,15,121,0.02,22:26,5.01,121,234,158,0.24,5.78,11.17,7.54,627,547,53.41,1119,1034,51.97,847,767,52.48,59.06,46.46,55.97,,,,,,,,,NYI,Standard (1-way),,"Nov. 4, 2020",25,✔,✔,,2,RFA,UFA,2022,"$5,000,000 ",6.10%,"$5,000,000 ","$3,340,000 ","$2,600,000 ","$3,340,000 ","$740,000 ",$0 
173,23,Evgeni Dadonov,DAL,31,"Mar. 12, 1989",Russia,189 lbs - 86 kg,"5'11"" - 180 cm","RW, LW",Left,71 - Round 3 - 2007 (FLA),,,,55,13,7,20,0.36,-9,89,0.15,15:34,10.88,89,161,132,0.77,6.33,11.44,9.38,464,359,56.38,878,665,56.9,665,502,56.98,44.75,35.67,55.65,,,,,,,,,OTT,Standard (1-way),,"Oct. 15, 2020",31,,,M-NTC,3,UFA,UFA,2023,"$5,000,000 ",6.10%,"$5,000,000 ","$3,500,000 ","$3,500,000 ","$3,500,000 ",$0 ,$0 
174,24,TJ Brodie,TOR,30,"Jun. 7, 1990",Canada,185 lbs - 84 kg,"6'1"" - 185 cm",LD/RD,Left,114 - Round 4 - 2008 (CGY),,,,56,1,13,14,0.25,23,48,0.02,21:33,1.82,47,108,70,0.09,2.42,5.55,3.6,560,545,50.68,1010,1034,49.41,792,773,50.61,59.44,48.27,55.19,,,,,,,,,TOR,Standard (1-way),,"Oct. 9, 2020",30,,,NMC,4,UFA,UFA,2024,"$5,000,000 ",6.10%,"$5,000,000 ","$2,500,000 ","$2,500,000 ","$2,500,000 ",$0 ,$0 
175,25,Robin Lehner,VGK,28,"Jul. 24, 1991",Sweden,240 lbs - 109 kg,"6'4"" - 193 cm",G,Left,46 - Round 2 - 2009 (OTT),,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,1,2.29,0.913,2.29,2.55,0.26,VGK,Standard (1-way),✔,"Oct. 3, 2020",28,,,M-NTC,5,UFA,UFA,2025,"$5,000,000 ",6.10%,"$5,000,000 ","$3,000,000 ","$1,000,000 ","$3,000,000 ","$2,000,000 ",$0 
176,26,Jean-Gabriel Pageau,NYI,27,"Nov. 11, 1992",Canada,180 lbs - 82 kg,"5'10"" - 178 cm",C,Right,96 - Round 4 - 2011 (OTT),,,,54,14,14,28,0.52,10,81,0.17,16:47,11.47,81,130,110,0.76,5.36,8.6,7.28,398,397,50.06,738,801,47.95,547,566,49.15,41.44,37.9,52.23,,,,,,,,,NYI,Standard (1-way),✔,"Feb. 24, 2020",27,,,NTC,6,UFA,UFA,2026,"$5,000,000 ",6.10%,"$5,000,000 ","$7,000,000 ","$5,000,000 ","$7,000,000 ","$2,000,000 ",$0 
177,27,Zachary Werenski,CBJ,22,"Jul. 19, 1997",United States,212 lbs - 96 kg,"6'2"" - 188 cm",LD,Left,8 - Round 1 - 2015 (CBJ),,,✔,35,7,13,20,0.57,-9,79,0.09,24:21:00,4.32,79,141,103,0.3,5.56,9.93,7.25,443,435,50.46,761,768,49.77,582,584,49.91,30.81,43.6,41.41,,,,,,,,,CBJ,Standard (1-way),,"Sep. 9, 2019",21,,,,3,RFA,RFA,2022,"$5,000,000 ",6.10%,"$5,000,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
178,28,Samuel Girard,COL,22,12-May-98,Canada,170 lbs - 77 kg,"5'10"" - 178 cm",LD/RD,Left,47 - Round 2 - 2016 (NSH),,,,48,5,27,32,0.67,15,79,0.06,23:13,3.13,75,179,108,0.18,4.2,10.02,6.04,632,430,59.51,1164,782,59.82,844,586,59.02,55.38,34.09,61.9,,,,,,,,,COL,Standard (1-way),✔,"Jul. 31, 2019",22,,,,7,RFA,UFA,2027,"$5,000,000 ",6.10%,"$5,000,000 ","$5,000,000 ","$5,000,000 ","$5,000,000 ",$0 ,$0 
179,29,Semyon Varlamov,NYI,32,"Apr. 27, 1988",Russia,205 lbs - 93 kg,"6'2"" - 188 cm",G,Left,23 - Round 1 - 2006 (WSH),,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,11,7,2.04,0.929,2.04,2.29,0.25,NYI,Standard (1-way),,"Jul. 1, 2019",31,,,NTC,4,UFA,UFA,2023,"$5,000,000 ",6.10%,"$5,000,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
180,30,Pekka Rinne,,37,"Nov. 3, 1982",Finland,217 lbs - 98 kg,"6'5"" - 196 cm",G,Left,258 - Round 8 - 2004 (NSH),,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,2,2.84,0.907,2.84,2.37,-0.47,NSH,35+ (1-way),✔,"Nov. 3, 2018",36,,,"M-NTC, NMC",2,UFA,UFA,2021,"$5,000,000 ",6.30%,"$5,000,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
181,31,Tyler Bozak,,34,"Mar. 19, 1986",Canada,199 lbs - 90 kg,"6'1"" - 185 cm","C, RW",Right,,,,,31,5,12,17,0.55,-3,35,0.14,14:54,3.07,34,55,44,0.41,4.51,7.32,5.86,166,242,40.69,309,461,40.13,229,346,39.83,13.54,25.5,34.68,,,,,,,,,STL,Standard (1-way),,"Jul. 1, 2018",32,,,M-NTC,3,UFA,UFA,2021,"$5,000,000 ",6.30%,"$5,000,000 ","$4,250,000 ","$4,250,000 ","$4,250,000 ",$0 ,$0 
182,32,Niklas Hjalmarsson,,33,"Jun. 6, 1987",Sweden,197 lbs - 89 kg,"6'3"" - 191 cm",LD/RD,Left,108 - Round 4 - 2005 (CHI),,,,41,0,5,5,0.12,-6,29,0,17:21,1.01,29,67,48,0.09,2.44,5.65,4.05,261,381,40.65,486,759,39.04,375,559,40.15,24.04,38.95,38.15,,,,,,,,,ARI,Standard (1-way),✔,"Jul. 1, 2018",32,,,NMC,2,UFA,UFA,2021,"$5,000,000 ",6.30%,"$5,000,000 ","$4,000,000 ","$2,000,000 ","$4,000,000 ","$2,000,000 ",$0 
183,33,Josh Bailey,,30,"Oct. 2, 1989",Canada,200 lbs - 91 kg,"6'1"" - 185 cm","RW, LW, C",Left,9 - Round 1 - 2008 (NYI),,,,54,8,27,35,0.65,12,77,0.1,17:29,7.23,77,122,98,0.46,4.88,7.74,6.22,462,433,51.62,820,809,50.34,627,614,50.52,50.69,36.13,58.39,,,,,,,,,NYI,Standard (1-way),✔,"Feb. 23, 2018",28,,,,6,UFA,UFA,2024,"$5,000,000 ",6.70%,"$5,000,000 ","$5,000,000 ","$5,000,000 ","$5,000,000 ",$0 ,$0 
184,34,Jonathan Marchessault,VGK,29,"Dec. 27, 1990",Canada,180 lbs - 82 kg,"5'9"" - 175 cm","RW, LW",Right,,,,,55,18,26,44,0.8,19,176,0.1,17:25,16.54,174,326,239,1.06,11.1,20.8,15.25,590,371,61.39,1172,722,61.88,836,529,61.25,61.88,36.64,62.81,,,,,,,,,VGK,Standard (1-way),✔,"Jan. 3, 2018",27,,,M-NTC,6,UFA,UFA,2024,"$5,000,000 ",6.70%,"$5,000,000 ","$5,000,000 ","$5,000,000 ","$5,000,000 ",$0 ,$0 
185,35,Tyler Johnson,CHI,29,"Jul. 29, 1990",United States,182 lbs - 83 kg,"5'8"" - 173 cm","RW, C, LW",Right,,,,,55,8,14,22,0.4,-1,77,0.1,13:39,8.11,77,123,103,0.65,6.14,9.8,8.21,367,304,54.69,673,540,55.48,516,408,55.84,30.6,24.2,55.84,,,,,,,,,TBL,Standard (1-way),,"Jul. 10, 2017",26,✔,✔,NTC,7,RFA,UFA,2024,"$5,000,000 ",6.70%,"$5,000,000 ","$3,750,000 ","$3,750,000 ","$3,750,000 ",$0 ,$0 
186,36,Danny DeKeyser,,30,"Mar. 7, 1990",United States,190 lbs - 86 kg,"6'3"" - 191 cm",LD,Left,,,,,47,4,8,12,0.26,3,43,0.09,18:05,1.55,43,92,64,0.11,3.03,6.49,4.51,349,474,42.41,610,886,40.78,476,654,42.12,33.03,39.82,45.34,,,,,,,,,DET,Standard (1-way),,"Jul. 26, 2016",26,✔,✔,M-NTC,6,RFA,UFA,2022,"$5,000,000 ",6.80%,"$5,000,000 ","$4,500,000 ","$4,500,000 ","$4,500,000 ",$0 ,$0 
187,37,Reilly Smith,PIT,29,"Apr. 1, 1991",Canada,183 lbs - 83 kg,"6'1"" - 185 cm","LW, RW",Left,69 - Round 3 - 2009 (DAL),,,,53,14,11,25,0.47,10,124,0.11,17:52,16.72,119,205,163,1.08,7.68,13.23,10.52,526,424,55.37,1038,799,56.51,748,581,56.28,55.92,45.14,55.33,,,,,,,,,FLA,Standard (1-way),✔,"Jul. 3, 2016",25,✔,,M-NTC,5,RFA,UFA,2022,"$5,000,000 ",6.80%,"$5,000,000 ","$3,500,000 ","$3,500,000 ","$3,500,000 ",$0 ,$0 
188,38,Frederik Andersen,CAR,30,"Oct. 2, 1989",Denmark,238 lbs - 108 kg,"6'4"" - 193 cm",G,Left,87 - Round 3 - 2012 (ANA),,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,0,2.96,0.895,2.91,2.46,-0.45,TOR,Standard (1-way),✔,"Jun. 20, 2016",26,✔,,M-NTC,5,RFA,UFA,2021,"$5,000,000 ",7.00%,"$5,000,000 ","$5,000,000 ","$1,000,000 ","$5,000,000 ","$4,000,000 ",$0 
189,39,Morgan Rielly,TOR,26,"Mar. 9, 1994",Canada,219 lbs - 99 kg,"6'1"" - 185 cm",LD,Left,5 - Round 1 - 2012 (TOR),,,,55,5,30,35,0.64,11,101,0.05,23:36,5.25,98,209,140,0.25,4.68,9.99,6.69,687,541,55.94,1258,1012,55.42,980,754,56.52,78.04,48.55,61.65,,,,,,,,,TOR,Standard (1-way),✔,"Apr. 13, 2016",22,,,M-NTC,6,RFA,UFA,2022,"$5,000,000 ",7.00%,"$5,000,000 ","$5,000,000 ","$5,000,000 ","$5,000,000 ",$0 ,$0 
190,40,Noah Hanifin,VGK,23,"Jan. 25, 1997",United States,215 lbs - 98 kg,"6'3"" - 191 cm",LD,Left,5 - Round 1 - 2015 (CAR),,,,47,4,11,15,0.32,-2,89,0.04,20:00,4.2,89,206,139,0.27,5.68,13.14,8.86,474,417,53.2,869,769,53.05,663,598,52.58,40.93,36.51,52.85,,,,,,,,,CGY,Standard (1-way),,"Aug. 30, 2018",21,,,,6,RFA,UFA,2024,"$4,950,000 ",6.20%,"$4,950,000 ","$4,950,000 ","$4,950,000 ","$4,950,000 ",$0 ,$0 
191,41,André Burakovsky,SEA,25,"Feb. 9, 1995",Austria,201 lbs - 91 kg,"6'3"" - 191 cm","RW, LW",Left,23 - Round 1 - 2013 (WSH),,,,53,19,25,44,0.83,4,102,0.19,15:05,8.86,93,163,121,0.69,7.29,12.78,9.49,479,308,60.86,907,529,63.16,654,414,61.24,40.5,22.59,64.19,,,,,,,,,COL,Standard (1-way),,"Oct. 10, 2020",25,✔,,,2,RFA,UFA,2022,"$4,900,000 ",6.00%,"$4,900,000 ","$4,400,000 ","$4,400,000 ","$4,400,000 ",$0 ,$0 
192,42,Charlie McAvoy,BOS,22,"Dec. 21, 1997",United States,208 lbs - 94 kg,"6'0"" - 183 cm",RD,Right,14 - Round 1 - 2016 (BOS),,,✔,51,5,25,30,0.59,22,92,0.05,23:59,4.73,92,189,136,0.23,4.51,9.27,6.67,727,490,59.74,1235,930,57.04,980,712,57.92,58.96,44.79,56.83,,,,,,,,,BOS,Standard (1-way),,"Sep. 15, 2019",21,,,,3,RFA,RFA,2022,"$4,900,000 ",6.00%,"$4,900,000 ","$3,700,000 ","$2,700,000 ","$3,700,000 ","$1,000,000 ",$0 
193,43,Alexander Wennberg,NYR,25,"Sep. 22, 1994",Sweden,197 lbs - 89 kg,"6'2"" - 188 cm",C,Left,14 - Round 1 - 2013 (CBJ),,,,56,17,12,29,0.52,6,82,0.21,18:10,9.25,82,133,105,0.55,4.84,7.84,6.19,535,542,49.68,887,893,49.83,691,701,49.64,46.62,51.16,47.68,,,,,,,,,CBJ,Standard (1-way),,"Sep. 1, 2017",22,,,,6,RFA,UFA,2023,"$4,900,000 ",6.50%,"$4,900,000 ","$5,350,000 ","$5,350,000 ","$5,350,000 ",$0 ,$0 
194,44,Michael Matheson,MTL,26,"Feb. 27, 1994",Canada,196 lbs - 89 kg,"6'2"" - 188 cm",LD,Left,23 - Round 1 - 2012 (FLA),,,,44,5,11,16,0.36,9,86,0.06,18:38,3.81,86,155,111,0.28,6.29,11.34,8.11,426,401,51.51,717,690,50.96,550,529,50.97,33.97,30.49,52.71,,,,,,,,,FLA,Standard (1-way),✔,"Oct. 7, 2017",24,✔,,,8,RFA,UFA,2026,"$4,875,000 ",6.50%,"$4,875,000 ","$3,500,000 ","$3,500,000 ","$3,500,000 ",$0 ,$0 
195,45,Elias Lindholm,VAN,25,"Dec. 2, 1994",Sweden,195 lbs - 88 kg,"6'1"" - 185 cm","C, RW",Right,5 - Round 1 - 2013 (CAR),,,,56,19,28,47,0.84,10,130,0.15,19:53,13.29,123,189,149,0.77,7.14,10.97,8.65,566,493,53.45,1004,890,53.01,775,679,53.3,54.61,46.05,54.25,,,,,,,,,CGY,Standard (1-way),,"Jul. 16, 2018",23,✔,✔,,6,RFA,UFA,2024,"$4,850,000 ",6.10%,"$4,850,000 ","$3,850,000 ","$3,850,000 ","$3,850,000 ",$0 ,$0 
196,46,Anthony Cirelli,TBL,22,"Jul. 15, 1997",Canada,193 lbs - 88 kg,"6'0"" - 183 cm","C, LW",Left,72 - Round 3 - 2015 (TBL),,,,50,9,13,22,0.44,0,75,0.12,17:44,9.36,75,111,97,0.63,5.07,7.51,6.56,435,404,51.85,762,713,51.66,586,546,51.77,42.66,39.75,51.77,,,,,,,,,TBL,Standard (1-way),,"Dec. 24, 2020",22,,,,3,RFA,RFA,2023,"$4,800,000 ",5.90%,"$4,800,000 ","$2,400,000 ","$900,000 ","$2,400,000 ","$1,500,000 ",$0 
197,47,Mikhail Sergachev,TBL,22,"Jun. 25, 1998",Russia,217 lbs - 98 kg,"6'2"" - 188 cm",LD/RD,Left,9 - Round 1 - 2016 (MTL),,,,56,4,26,30,0.54,5,108,0.04,21:58,5.86,108,218,154,0.28,5.27,10.63,7.51,591,585,50.26,1050,1003,51.14,814,771,51.36,57.48,53.05,52,,,,,,,,,TBL,Standard (1-way),,"Nov. 25, 2020",22,,,,3,RFA,RFA,2023,"$4,800,000 ",5.90%,"$4,800,000 ","$2,400,000 ","$900,000 ","$2,400,000 ","$1,500,000 ",$0 
198,48,Anthony Deangelo,CAR,24,"Oct. 24, 1995",United States,180 lbs - 82 kg,"5'11"" - 180 cm",RD,Right,19 - Round 1 - 2014 (TBL),,,✔,6,0,1,1,0.17,-6,13,0,18:28,0.38,13,22,18,0.21,7.04,11.91,9.74,73,45,61.86,120,68,63.83,93,57,62,5.78,3.87,59.9,,,,,,,,,NYR,Standard (1-way),,"Oct. 15, 2020",24,✔,✔,,2,RFA,RFA,2022,"$4,800,000 ",5.90%,"$4,800,000 ","$4,300,000 ","$4,300,000 ","$4,300,000 ",$0 ,$0 
199,49,Colin White,MTL,23,"Jan. 30, 1997",United States,191 lbs - 87 kg,"5'11"" - 180 cm","C, RW",Right,21 - Round 1 - 2015 (OTT),,,,45,10,8,18,0.4,-6,69,0.14,14:41,8.83,69,132,102,0.8,6.26,11.98,9.26,351,295,54.33,681,562,54.79,510,420,54.84,28.61,25.03,53.34,,,,,,,,,OTT,Standard (1-way),,"Aug. 21, 2019",22,,,,6,RFA,UFA,2025,"$4,750,000 ",5.80%,"$4,750,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
200,0,Alex Tuch,BUF,24,10-May-96,United States,220 lbs - 100 kg,"6'4"" - 193 cm","RW, LW",Right,18 - Round 1 - 2014 (MIN),,,,55,18,15,33,0.6,16,142,0.13,16:49,17.7,136,232,191,1.17,8.94,15.27,12.57,500,376,57.08,962,709,57.57,702,509,57.97,53.04,34.74,60.42,,,,,,,,,VGK,Standard (1-way),✔,"Oct. 19, 2018",23,,,,7,RFA,UFA,2026,"$4,750,000 ",6.00%,"$4,750,000 ","$4,750,000 ","$4,750,000 ","$4,750,000 ",$0 ,$0 
201,1,Vincent Trocheck,NYR,26,"Jul. 11, 1993",United States,183 lbs - 83 kg,"5'10"" - 178 cm","C, RW",Right,64 - Round 3 - 2011 (FLA),,,,47,17,26,43,0.91,-3,123,0.14,18:13,15.4,123,189,167,1.08,8.61,13.24,11.7,530,358,59.68,950,656,59.15,732,498,59.51,57.73,41.07,58.43,,,,,,,,,FLA,Standard (1-way),,"Jul. 2, 2016",22,,,,6,RFA,UFA,2022,"$4,750,000 ",6.50%,"$4,750,000 ","$3,500,000 ","$3,500,000 ","$3,500,000 ",$0 ,$0 
202,2,Kevin Labanc,SJS,24,"Dec. 12, 1995",United States,185 lbs - 84 kg,"5'11"" - 180 cm","RW, LW",Right,171 - Round 6 - 2014 (SJS),,,,55,12,16,28,0.51,-9,128,0.09,16:25,13.51,126,222,171,0.91,8.5,14.97,11.53,512,440,53.78,949,751,55.82,720,596,54.71,50.84,36.54,58.18,,,,,,,,,SJS,Standard (1-way),,"Oct. 10, 2020",24,✔,,,4,RFA,UFA,2024,"$4,725,000 ",5.80%,"$4,725,000 ","$3,200,000 ","$1,700,000 ","$3,200,000 ","$1,500,000 ",$0 
203,3,Kyle Palmieri,NYI,29,"Feb. 1, 1991",United States,185 lbs - 84 kg,"5'11"" - 180 cm","RW, LW",Right,26 - Round 1 - 2009 (ANA),,,,51,10,11,21,0.41,-5,115,0.09,16:34,15.36,115,223,181,1.09,8.16,15.83,12.85,435,410,51.48,804,684,54.03,612,542,53.03,41.23,37.61,52.3,,,,,,,,,NJD,Standard (1-way),,"Jul. 7, 2016",25,✔,✔,M-NTC,5,RFA,UFA,2021,"$4,650,000 ",6.40%,"$4,650,000 ","$4,250,000 ","$4,250,000 ","$4,250,000 ",$0 ,$0 
204,4,Ryan Murray,,26,"Sep. 27, 1993",Canada,206 lbs - 93 kg,"6'1"" - 185 cm",LD,Left,2 - Round 1 - 2012 (CBJ),,,,48,0,14,14,0.29,3,29,0,18:36,1.25,29,67,45,0.08,1.95,4.5,3.02,386,501,43.52,694,892,43.76,531,691,43.45,29.55,44.67,39.81,,,,,,,,,CBJ,Standard (1-way),,"Jul. 1, 2019",25,✔,,,2,RFA,UFA,2021,"$4,600,000 ",5.60%,"$4,600,000 ","$4,700,000 ","$4,700,000 ","$4,700,000 ",$0 ,$0 
205,5,Jakob Chychrun,OTT,22,"Mar. 31, 1998",United States,210 lbs - 95 kg,"6'2"" - 188 cm",LD/RD,Left,16 - Round 1 - 2016 (ARI),,,,56,18,23,41,0.73,-6,176,0.1,23:23,9.08,176,355,256,0.42,8.06,16.26,11.73,672,603,52.71,1276,1118,53.3,946,828,53.33,65.23,59.67,52.23,,,,,,,,,ARI,Standard (1-way),✔,"Nov. 13, 2018",21,,,,6,RFA,UFA,2025,"$4,600,000 ",5.80%,"$4,600,000 ","$3,300,000 ","$3,300,000 ","$3,300,000 ",$0 ,$0 
206,6,Rasmus Andersson,CGY,23,"Oct. 27, 1996",Sweden,214 lbs - 97 kg,"6'1"" - 185 cm",RD,Right,53 - Round 2 - 2015 (CGY),,,,56,5,16,21,0.38,-9,96,0.05,21:13,5.15,88,183,138,0.28,4.76,9.92,7.48,571,519,52.39,1088,938,53.7,813,730,52.69,53.25,50.8,51.18,,,,,,,,,CGY,Standard (1-way),✔,"Jan. 8, 2020",23,,,,6,RFA,UFA,2026,"$4,550,000 ",5.60%,"$4,550,000 ","$5,050,000 ","$5,050,000 ","$5,050,000 ",$0 ,$0 
207,7,Calvin De Haan,TBL,29,9-May-91,Canada,195 lbs - 88 kg,"6'1"" - 185 cm",LD/RD,Left,12 - Round 1 - 2009 (NYI),,,,44,1,9,10,0.23,-16,58,0.02,18:37,1.81,58,132,85,0.13,4.25,9.67,6.23,359,439,44.99,638,778,45.06,468,578,44.74,29.6,39.75,42.68,,,,,,,,,CAR,Standard (1-way),,"Jul. 3, 2018",27,,,,4,UFA,UFA,2022,"$4,550,000 ",5.70%,"$4,550,000 ","$4,100,000 ","$4,100,000 ","$4,100,000 ",$0 ,$0 
208,8,Artem Anisimov,,32,24-May-88,Russia,199 lbs - 90 kg,"6'4"" - 193 cm","C, LW",Left,54 - Round 2 - 2006 (NYR),,,,19,2,7,9,0.47,1,30,0.07,12:01,2.76,29,53,42,0.77,8.09,14.79,11.72,103,109,48.58,209,203,50.73,150,143,51.19,9.13,8.33,52.29,,,,,,,,,CHI,Standard (1-way),✔,"Jul. 1, 2015",27,,,,5,UFA,UFA,2021,"$4,550,000 ",6.20%,"$4,550,000 ","$3,000,000 ","$1,500,000 ","$3,000,000 ","$1,500,000 ",$0 
209,9,Ryan Strome,ANA,26,"Jul. 11, 1993",Canada,196 lbs - 89 kg,"6'1"" - 185 cm","RW, C",Right,5 - Round 1 - 2011 (NYI),,,,56,14,35,49,0.88,6,128,0.11,18:16,15.8,129,211,164,0.93,7.56,12.37,9.61,581,469,55.33,1056,857,55.2,807,654,55.24,65.65,42.51,60.7,,,,,,,,,NYR,Standard (1-way),,"Nov. 5, 2020",26,✔,✔,,2,RFA,UFA,2022,"$4,500,000 ",5.50%,"$4,500,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
210,10,Christopher Tanev,DAL,30,"Dec. 20, 1989",Canada,197 lbs - 89 kg,"6'2"" - 188 cm",RD,Right,,,,,56,2,10,12,0.21,15,66,0.03,21:43,1.83,60,113,79,0.1,3.18,5.98,4.18,501,496,50.25,909,975,48.25,704,710,49.79,43.6,45.31,49.04,,,,,,,,,CGY,Standard (1-way),,"Oct. 9, 2020",30,,,M-NTC,4,UFA,UFA,2024,"$4,500,000 ",5.50%,"$4,500,000 ","$3,500,000 ","$3,500,000 ","$3,500,000 ",$0 ,$0 
211,11,Darcy Kuemper,WSH,30,5-May-90,Canada,215 lbs - 98 kg,"6'5"" - 196 cm",G,Left,161 - Round 6 - 2009 (MIN),,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,2,2.56,0.907,2.56,2.49,-0.07,ARI,Standard (1-way),✔,"Oct. 2, 2019",30,,,,2,UFA,UFA,2022,"$4,500,000 ",5.50%,"$4,500,000 ","$3,500,000 ","$3,500,000 ","$3,500,000 ",$0 ,$0 
212,12,Nikita Gusev,,27,"Jul. 8, 1992",Russia,163 lbs - 74 kg,"5'9"" - 175 cm","RW, LW",Right,202 - Round 7 - 2012 (TBL),,,,31,4,6,10,0.32,-12,72,0.06,14:20,5.98,72,117,91,0.81,9.71,15.78,12.27,288,180,61.54,502,293,63.14,388,228,62.99,25.48,16.13,61.24,,,,,,,,,NJD,Standard (1-way),,"Jul. 29, 2019",26,,,M-NTC,2,RFA,UFA,2021,"$4,500,000 ",5.50%,"$4,500,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
213,13,Marcus Johansson,MIN,29,"Oct. 6, 1990",Sweden,205 lbs - 93 kg,"6'1"" - 185 cm","LW, RW",Left,24 - Round 1 - 2009 (WSH),,,,36,6,8,14,0.39,-10,46,0.13,15:56,3.76,42,75,58,0.42,4.63,8.28,6.41,215,303,41.51,435,530,45.08,320,418,43.36,18.44,23.69,43.77,,,,,,,,,BUF,Standard (1-way),,"Jul. 6, 2019",28,,,M-NTC,2,UFA,UFA,2021,"$4,500,000 ",5.50%,"$4,500,000 ","$4,000,000 ","$4,000,000 ","$4,000,000 ",$0 ,$0 
